name,id,title,approval_status,created,description,image_url,is_organization,parent,state,type,extra-abbreviation,extra-category,extra-contact-email,extra-contact-name,extra-contact-phone,extra-foi-email,extra-foi-name,extra-foi-phone,extra-spending_published_by,extra-website-name,extra-website-url
office-for-fair-access,575d7869-8ca9-4917-b880-8e3d2e4d5312,Office for Fair Access,pending,2012-07-30T17:03:55.046071,The Office for Fair Access (OFFA) is an independent public body that helps safeguard and promote fair access to higher education. The main way we do this is by approving and monitoring 'access agreements'. All English universities and colleges that want to charge higher fees must have an 'access agreement' with us.,,True,department-for-business-innovation-and-skills,active,organization,,,enquiries@offa.org.uk,Office for Fair Access,0117 931 7171,enquiries@offa.org.uk,Office for Fair Access FOI Enquiries,0117 931 7171,,,
office-for-low-emission-vehicles,210fb358-5607-406d-9c7d-635c9bfe5dde,Office for Low Emission Vehicles,approved,2012-06-27T14:55:22.521908,,,True,department-for-transport,active,organization,,,,,,,,,,,
office-for-national-statistics,d5b50862-3f2a-4b7b-ad85-841b6def43be,Office for National Statistics,pending,2012-06-27T14:48:40.553767,,,True,,active,organization,ONS,,foi.team@ons.gsi.gov.uk,,,foi.team@ons.gsi.gov.uk,,,,,
office-for-standards-in-education-childrens-services-and-skills,03e5767e-ce67-45f4-84ea-1e34f97a80a2,"Office for Standards in Education, Children's Services and Skills",approved,2012-06-27T14:48:58.670706,,,True,department-for-education,active,organization,Ofsted,,natalie.smith@ofsted.gov.uk,,,,,,,,
office-of-fair-trading,dd51c129-5085-4c85-bdf0-8996a95f28c3,Office of Fair Trading,approved,2012-06-27T14:49:10.063664,,,True,department-for-business-innovation-and-skills,active,organization,OFT,,,,,,,,,,
office-of-gas-and-electricity-markets,4b105bc7-c99c-4bde-8b36-61a8a8daf141,Office of Gas and Electricity Markets,approved,2012-06-27T14:49:27.594150,,,True,,active,organization,Ofgem,,,,,,,,,,
office-of-government-commerce,a376bdca-75be-4c44-8157-5459a7cd1f3f,Office of Government Commerce,pending,2012-06-27T14:53:06.822320,,,True,cabinet-office,active,organization,OGC,,jonathan.shebioba@ogc.gsi.gov.uk; ceo.action@ogc.gsi.gov.uk ,,,,,,,,
office-of-qualifications-and-examinations-regulation,cf66c9b8-a1c2-4dfb-afbb-0ce82f3c4ccc,Office of Qualifications and Examinations Regulation,approved,2012-06-27T14:49:06.231157,,,True,department-for-education,active,organization,Ofqual,,,,,,,,,,
office-of-rail-regulation,b4acafd0-ade7-4d67-a0ec-3a30a1896f9f,Office of Rail Regulation,approved,2012-06-27T14:49:07.606106,,,True,department-for-transport,active,organization,ORR,,,,,,,,,,
office-of-the-advocate-general-of-scotland,ce9ea492-bcd1-425f-a558-39fd29784571,Office of the Advocate General of Scotland,approved,2012-06-27T14:53:07.250770,,,True,,active,organization,,,,,,,,,,,
office-of-the-childrens-commissioner,feae9a59-5db6-427f-9aab-7fa274469dce,Office of the Children's Commissioner,approved,2012-06-27T14:53:07.612828,,,True,department-for-education,active,organization,,,,,,,,,,,
office-of-the-first-and-deputy-first-minister,6cf941f2-0428-43a2-a54c-ac3794eecf93,Office of the First and Deputy First Minister,approved,2012-06-27T14:53:07.983028,,,True,northern-ireland-executive,active,organization,,,,,,,,,,,
office-of-the-immigration-services-commissioner,76cc8570-e9e6-4595-980a-86c2069f6446,Office of the Immigration Services Commissioner,pending,2012-06-27T14:53:08.361061,,,True,home-office,active,organization,,,info@oisc.gov.uk,OISC,,info@oisc.gov.uk,OISC,,,,
office-of-the-prime-minister,72e58f52-5fc8-4ce8-a2c8-680c4c5dd648,Office of the Prime Minister,pending,2012-06-27T14:53:08.741572,,,True,cabinet-office,active,organization,,,,,,,,,,,
oldham-primary-care-trust,5f6ced92-4dfa-4cbe-8d2e-a62db573f6db,Oldham Primary Care Trust,approved,2012-06-27T14:53:09.823348,,,True,national-health-service,active,organization,,,,,,,,,,,
olympic-delivery-authority,a924a664-d90c-4954-93e7-73684bc62984,Olympic Delivery Authority,approved,2012-06-27T14:54:48.201875,,,True,department-for-culture-media-and-sport,active,organization,ODA,,,,,,,,,,
olympic-lottery-distributor,a3c313d4-431f-41a1-a4ed-aa931377e19d,Olympic Lottery Distributor,approved,2012-06-27T14:50:01.009465,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
olympic-park-legacy-company,45738dad-6696-4f32-aada-da0e1250b615,Olympic Park Legacy Company,approved,2012-06-27T14:49:16.765547,,,True,department-for-communities-and-local-government,active,organization,OPLC,,,,,,,,,,
one-north-east,fe47e2eb-26fc-40b8-9f62-483bdb1ee787,One North East,approved,2012-06-27T14:53:10.256926,,,True,department-for-business-innovation-and-skills,active,organization,,,,,,,,,,,
ordnance-survey,776f0897-ded1-411a-88c6-e8687ccf3875,Ordnance Survey,pending,2012-06-27T14:53:10.634259,"Ordnance Survey is Great Britain’s national mapping agency. It is our job to collect, maintain and distribute the
most accurate and up-to-date geographic information (GI) of England, Scotland and Wales that government,
business and individuals all rely upon.",,True,department-for-business-innovation-and-skills,active,organization,,alb,customerservices@ordnancesurvey.co.uk,Ordnance Survey Customer Service Centre,08456 05 05 05,customerservices@ordnancesurvey.co.uk,Ordnance Survey Customer Service Centre,,,,
oxford-radcliffe-hospitals-nhs-trust,2c1f0119-96cf-4317-bfea-35ee034bb5a5,Oxford Radcliffe Hospitals NHS Trust,approved,2012-06-27T14:54:30.260075,,,True,national-health-service,active,organization,,,,,,,,,,,
oxfordshire-learning-disability-nhs-trust,00b91f80-5d05-4d58-9b69-3de2b3ca84f3,Oxfordshire Learning Disability NHS Trust,approved,2012-06-27T14:53:11.360062,,,True,national-health-service,active,organization,,,,,,,,,,,
oxfordshire-primary-care-trust,42c239be-70c3-41dd-ab71-0bedb5a5fabf,Oxfordshire Primary Care Trust,approved,2012-06-27T14:54:22.353669,,,True,national-health-service,active,organization,,,,,,,,,,,
parole-board,ebfb4fea-3fde-4401-926b-66a686e4346a,Parole Board,approved,2012-06-27T14:54:39.687268,,,True,ministry-of-justice,active,organization,,,,,,,,,,,
partnerships-for-schools,1c2dd2ab-0de3-4e44-aacf-e271c435520d,Partnerships for Schools,approved,2012-06-27T14:53:11.742988,,,True,department-for-education,active,organization,,,,,,,,,,,
passenger-focus,54b8bec1-7b85-4ed3-8bf3-52fbf9ce328f,Passenger Focus,approved,2012-06-27T14:53:12.091331,,,True,department-for-transport,active,publisher,,,,,,,,,,,
pennine-care-nhs-foundation-trust,9a50f475-e218-4213-a27d-dd21dec24928,Pennine Care NHS Foundation Trust,approved,2012-06-27T14:55:05.667115,,,True,national-health-service,active,organization,,,,,,,,,,,
pensions-ombudsman,fc53233c-136d-4cc1-a7f0-faa784be54a8,Pensions Ombudsman,approved,2012-06-27T14:53:48.591542,,,True,department-for-work-and-pensions,active,organization,,,,,,,,,,,
pitstone-parish-council,403d5ed4-b0e6-4e82-aa64-f4fa4c0d89ed,Pitstone Parish Council,approved,2012-06-27T14:54:38.892537,,,True,local-authorities,active,organization,,,,,,,,,,,
planning-inspectorate,31c4293a-6004-4bd1-944c-a7fc860cde29,Planning Inspectorate,approved,2012-06-27T14:53:12.436635,,,True,department-for-communities-and-local-government,active,organization,,,,,,,,,,,
plymouth-hospitals-nhs-trust,f5667ad4-4790-43d2-82e8-728c0fd1851c,Plymouth Hospitals NHS Trust,approved,2012-06-27T14:49:54.478190,,,True,national-health-service,active,organization,,,,,,,,,,,
plymouth-nhs-primary-care-trust,ae77cf04-88a3-4407-bca6-c48687440e80,Plymouth NHS Primary Care Trust,approved,2012-06-27T14:50:53.571005,,,True,national-health-service,active,organization,PNPCT,,,,,,,,,,
police-service-of-northern-ireland,e53c6d81-b763-4eff-909f-3ffaa8327490,Police Service of Northern Ireland,approved,2012-06-27T14:53:12.823411,,,True,northern-ireland-executive,active,organization,,,,,,,,,,,
portsmouth-city-primary-care-trust,2ebf380a-5203-4b12-9160-79899fc1160a,Portsmouth City Primary Care Trust,approved,2012-06-27T14:53:13.553584,,,True,national-health-service,active,organization,,,,,,,,,,,
portsmouth-hospital-nhs-trust,e4dd325b-dde5-43bd-88e2-f77ebca6a003,Portsmouth Hospital NHS Trust,approved,2012-06-27T14:49:42.313876,,,True,national-health-service,active,organization,,,,,,,,,,,
portsmouth-nhs-trust,db4fe675-ce3a-4551-8576-7ffbb23c2648,Portsmouth NHS Trust,approved,2012-06-27T14:53:14.290253,,,True,national-health-service,active,organization,,,,,,,,,,,
postal-services-commission,640ddc5a-33f9-4e8f-a350-a0635007e4fa,Postal Services Commission,approved,2012-06-27T14:49:08.801879,,,True,department-for-business-innovation-and-skills,active,organization,PSC,,,,,,,,,,
preston-city-council,34ced4ca-79a7-4de9-95bf-da8f6afbc1da,Preston City Council,approved,2012-06-27T14:50:03.240431,,,True,local-authorities,active,organization,,,,,,,,,,,
prisons-and-probation-onbudsman,b8db8163-03a1-4bc0-853e-a09f370fa51f,Prisons and Probation Onbudsman,pending,2012-07-10T17:15:58.780636,,,True,ministry-of-justice,active,publisher,,,,,,,,,,,
private-sector,2148c634-bf75-4a48-a911-ce3a4a8275aa,Private Sector,approved,2012-06-27T14:48:57.262929,,,True,spikes-cavell-analytic-ltd,active,organization,,,,,,,,,,,
public-lending-right,ed1b6b62-beda-4547-918d-078b5776921a,Public Lending Right,approved,2012-06-27T14:53:14.719508,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
purbeck-district-council,27f02e16-b7f3-4db5-b422-68f406584144,Purbeck District Council,approved,2012-06-27T14:49:02.959268,,,True,local-authorities,active,organization,PDC,,,,,,,,,,
qualifications-and-curriculum-development-agency,5cbdd6d0-2008-43b9-979f-5cba428bce0e,Qualifications and Curriculum Development Agency,approved,2012-06-27T14:53:15.204315,,,True,department-for-education,active,organization,,,,,,,,,,,
queen-elizabeth-ii-conference-centre,6c94d09f-9cc5-4d48-8302-a3a169a4e0e5,Queen Elizabeth II Conference Centre,approved,2012-06-27T14:53:15.582184,,,True,department-for-communities-and-local-government,active,organization,,,,,,,,,,,
queen-victoria-hospital-nhs-foundation-trust,f837c632-7c41-4891-8b23-a0031023fbf3,Queen Victoria Hospital NHS Foundation Trust,approved,2012-06-27T14:53:16.407988,,,True,national-health-service,active,organization,,,,,,,,,,,
railway-heritage-committee,dbcbb6d8-2307-4984-93d9-2a3198afa15c,Railway Heritage Committee,approved,2012-06-27T14:53:16.761516,,,True,department-for-transport,active,organization,,,,,,,,,,,
redcar-cleveland-primary-care-trust,133402b2-8eb4-4dbf-b3f8-f1680e628362,Redcar & Cleveland Primary Care Trust,approved,2012-06-27T14:54:14.329357,,,True,national-health-service,active,organization,,,,,,,,,,,
regional-development-agencies,b54c137c-e272-4d59-b645-181baae95ed8,Regional Development Agencies,approved,2012-06-27T14:53:17.166890,,,True,department-for-business-innovation-and-skills,active,organization,,,,,,,,,,,
registers-of-scotland,3fdb8298-8f0f-46be-a1cf-8bf593c23c1d,Registers of Scotland,approved,2012-06-27T14:49:11.992006,,,True,scottish-government,active,organization,RoS,,,,,,,,,,
remploy-limited,7b2aeb94-cb24-46d7-854e-6dfb20cfdf8f,Remploy Limited,approved,2012-06-27T14:49:25.393601,,,True,department-for-work-and-pensions,active,organization,,,,,,,,,,,
renewable-fuels-agency,f42e39de-d1f9-47e1-b3a6-6370ebfc2eea,Renewable Fuels Agency,approved,2012-06-27T14:54:27.132053,,,True,department-for-transport,active,organization,,,,,,,,,,,
richmond-and-twickenham-primary-care-trust,03431b31-9c86-4c72-92e0-706052eb2669,Richmond and Twickenham Primary Care Trust,approved,2012-06-27T14:49:59.008677,,,True,national-health-service,active,organization,,,,,,,,,,,
ridgeway-partnership,8845ba47-205b-45a8-bd03-e2a7738f69ef,Ridgeway Partnership,approved,2012-06-27T14:54:33.900506,,,True,national-health-service,active,organization,,,,,,,,,,,
robert-jones-agnes-hunt-orthopaedic-district-hospital-nhs-trust,11ea5926-80eb-4e19-9b1a-f4b113498870,Robert Jones & Agnes Hunt Orthopaedic & District Hospital NHS Trust,approved,2012-06-27T14:53:18.021818,,,True,national-health-service,active,organization,,,,,,,,,,,
robert-jones-and-agnes-hunt-orthopaedic-hospital-nhs-foundation-trust,b4cf840a-0f85-45e7-908f-dd750927d1c3,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,pending,2012-06-27T14:55:02.495807,,,True,national-health-service,active,organization,,,,,,,,,,,
rotherham-metropolitan-district-council,453ea1a1-739d-4839-8e93-0cc6e4d23f12,Rotherham Metropolitan District Council,approved,2012-06-27T14:50:40.483088,,,True,local-authorities,active,organization,RMDC,,,,,,,,,,
royal-air-force-museum,f6c700a0-9c39-43dd-9585-de727d8355f9,Royal Air Force Museum,approved,2012-06-27T14:54:43.116259,,,True,ministry-of-defence,active,organization,,,,,,,,,,,
royal-armouries,0914851e-a4a4-402d-80e9-556346cf6912,Royal Armouries,approved,2012-06-27T14:50:11.311508,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
royal-borough-of-greenwich,f8e2024d-0350-4f6f-8159-d466ebdb585d,Royal Borough of Greenwich,approved,2012-06-27T14:50:50.262862,,,True,local-authorities,active,organization,RBG,,,,,,,,,,
royal-borough-of-kensington-and-chelsea,c628810b-961c-4e10-8562-86ebae7a068e,Royal Borough of Kensington and Chelsea,approved,2012-06-27T14:48:54.248088,,,True,local-authorities,active,organization,RBKC,,,,,,,,,,
royal-borough-of-kingston-upon-thames,e7654f11-9ab6-4e78-8d79-df2446f4db9b,Royal Borough of Kingston upon Thames,approved,2012-06-27T14:50:19.987085,,,True,local-authorities,active,organization,RBKT,,,,,,,,,,
royal-borough-of-windsor-and-maidenhead,b7604054-3122-4f80-8c2f-2a43999af2e8,Royal Borough of Windsor and Maidenhead,approved,2012-06-27T14:50:37.846768,,,True,local-authorities,active,organization,,,,,,,,,,,
royal-botanic-gardens-kew,1e2806f4-6956-4164-bdf0-572ccc94eb6a,"Royal Botanic Gardens, Kew",approved,2012-06-27T14:53:18.452825,,,True,department-for-environment-food-and-rural-affairs,active,organization,,,,,,,,,,,
royal-brompton-harefield-nhs-trust,bdb860c9-8514-4505-9a93-175560c02cb3,Royal Brompton & Harefield NHS Trust,approved,2012-06-27T14:54:21.132108,,,True,national-health-service,active,organization,,,,,,,,,,,
royal-college-of-paediatrics-child-health,058b1796-c9a0-48ec-88cf-b500db3a5a07,Royal College of Paediatrics & Child Health,pending,2012-06-27T14:55:27.646520,,,True,department-of-health,active,organization,,,,,,,,,,,
royal-cornwall-hospitals-nhs-trust,1c5b66d6-1f59-4d23-af19-98e2116d89f3,Royal Cornwall Hospitals NHS Trust,approved,2012-06-27T14:53:19.250341,,,True,national-health-service,active,organization,,,,,,,,,,,
royal-free-hampstead-nhs-trust,bd0e8ed5-dbfe-4dc8-a69b-891b30e17b46,Royal Free Hampstead NHS Trust,approved,2012-06-27T14:53:19.961296,,,True,national-health-service,active,organization,,,,,,,,,,,
royal-liverpool-and-broadgreen-university-hospital-nhs-trust,8063195f-f054-47e9-89e3-0d155830ec31,Royal Liverpool and Broadgreen University Hospital NHS Trust,approved,2012-06-27T14:53:20.724905,,,True,national-health-service,active,organization,,,,,,,,,,,
royal-united-hospital-bath-nhs-trust,b1a55d6b-e9b4-45ac-8d2e-963c0e94770b,Royal United Hospital Bath NHS Trust,approved,2012-06-27T14:53:21.462219,,,True,national-health-service,active,organization,,,,,,,,,,,
rural-payments-agency,96f60a15-47c3-4877-9ddc-8d379523b7a1,Rural Payments Agency,approved,2012-06-27T14:53:21.853113,,,True,department-for-environment-food-and-rural-affairs,active,publisher,,,,,,,,,,,
salford-city-council,1b002cc7-d32f-4037-bd69-f0d62788ede8,Salford City Council,approved,2012-06-27T14:50:51.970331,,,True,local-authorities,active,publisher,,,,,,,,,,,
salford-primary-care-trust,160a2e5a-1a57-4dc4-8dee-e11a62011897,Salford Primary Care Trust,approved,2012-06-27T14:53:22.210541,,,True,national-health-service,active,organization,,,,http://www.salford-pct.nhs.uk/Expenditure.aspx?section=7 contact,,,,,,http://www.salford-pct.nhs.uk/Expenditure.aspx?section=7,http://www.salford-pct.nhs.uk/documents/May2011.csv
salisbury-nhs-foundation-trust,2eabdf9c-a1eb-4b3c-a4b1-d6f906739959,Salisbury NHS Foundation Trust,approved,2012-06-27T14:49:44.467886,,,True,national-health-service,active,organization,,,,,,,,,,,
sandwell-mental-health-and-social-care-nhs-foundation-trust,6dc87f0f-36a1-4c88-a511-91b46c79eb81,Sandwell Mental Health and Social Care NHS Foundation Trust,approved,2012-06-27T14:53:23.638999,,,True,national-health-service,active,organization,,,,,,,,,,,
sandwell-metropolitan-borough-council,5709cca3-df58-464d-97a5-1aa5c27b3688,Sandwell Metropolitan Borough Council,approved,2012-06-27T14:50:39.602790,,,True,local-authorities,active,organization,,,,,,,,,,,
sandwell-primary-care-trust,fb60e187-3536-4dee-8026-f656a11f3743,Sandwell Primary Care Trust,approved,2012-06-27T14:53:24.355054,,,True,national-health-service,active,organization,,,,,,,,,,,
sandwell-west-birmingham-hospitals-nhs-trust,2bad8c92-68a4-4ffb-bc27-226a8a90f5ef,Sandwell & West Birmingham Hospitals NHS Trust,approved,2012-06-27T14:53:22.921186,,,True,national-health-service,active,organization,,,,,,,,,,,
scarborough-and-north-east-yorkshire-healthcare-nhs-trust,38f6d297-f7a6-4e82-b872-58d1cb0e8309,Scarborough and North East Yorkshire Healthcare NHS Trust,approved,2012-06-27T14:53:25.074467,,,True,national-health-service,active,organization,,,,,,,,,,,
school-food-trust,ca0457bd-7298-420b-9c33-c4ffb5f6962e,School Food Trust,approved,2012-06-27T14:53:25.494692,,,True,department-for-education,active,organization,,,,,,,,,,,
science-and-technology-facilities-council,6e400468-be83-4701-91a3-e420e97f1221,Science and Technology Facilities Council,approved,2012-06-27T14:53:25.882230,,,True,department-for-business-innovation-and-skills,active,organization,,,,,,,,,,,
scotland-office,64a7a5ec-4b4c-4c8d-93b3-1b4e54b81f10,Scotland Office,pending,2012-06-27T14:49:14.144321,,,True,,active,organization,,core-department,ScotlandOfficeStrategyBranchMailbox@scotlandoffice.gsi.gov.uk,,,ScotlandOfficeStrategyBranchMailbox@scotlandoffice.gsi.gov.uk,,,,,
scottish-court-service,8e60d975-a49c-4019-a665-27024b42019a,Scottish Court Service,approved,2012-06-27T14:53:26.251463,,,True,scottish-government,active,organization,,,,,,,,,,,
scottish-government,292b9d2f-6cf0-4790-a1e1-56b7e268ee0e,Scottish Government,approved,2012-06-27T14:48:42.923246,,,True,national-records-of-scotland,active,organization,Scotland,,,,,,,,,,
scottish-government-spatial-data-infrastructure,c924c995-e063-4f30-bbd3-61418486f0a9,Scottish Government Spatial Data Infrastructure,approved,2012-06-27T14:54:43.880607,,,True,scottish-government,active,organization,Scottish SDI,,,,,,,,,,
scottish-prison-service,30d357f1-200a-4ad1-a783-46cffb273c81,Scottish Prison Service,approved,2012-06-27T14:53:26.623618,,,True,scottish-government,active,organization,,,,,,,,,,,
sea-fish-industry-authority,55a0a905-015c-4bb3-828b-798e9fbade23,Sea Fish Industry Authority,approved,2012-06-27T14:53:27.010156,,,True,department-for-environment-food-and-rural-affairs,active,organization,,,,,,,,,,,
security-industry-authority,6b1c6f01-7423-42b3-b025-415328ca1249,Security Industry Authority,pending,2012-06-27T14:53:27.399562,,,True,home-office,active,organization,,,,,,foi@sia.gsi.gov.uk,Security Industry Authority,,,,
sefton-metropolitan-borough-council,c3dcbcec-09f8-4e97-95b5-2fc5f7b7302d,Sefton Metropolitan Borough Council,approved,2012-06-27T14:55:10.343363,,,True,local-authorities,active,organization,,,,,,,,,,,
serious-fraud-office,d8260ddc-f480-434d-a5ff-6821714b7954,Serious Fraud Office,approved,2012-06-27T14:49:12.664875,,,True,attorney-generals-office,active,organization,SFO,,,,,,,,,,
serious-organised-crime-agency,46ff46a2-f64c-4fc4-bca6-c6eb61a833ba,Serious Organised Crime Agency,pending,2012-06-27T14:53:28.530589,,,True,home-office,active,organization,,,,SOCA,0370 496 7622,,FoI Act does not apply to SOCA,,,,
sevenoaks-district-council,71da64ce-8f8b-4cef-a9bd-f0d3a81aa1ba,Sevenoaks District Council,approved,2012-06-27T14:50:16.515762,,,True,local-authorities,active,organization,SDC,,,,,,,,,,
shaftesbury-town-council,81f28531-f86b-4232-8750-3d12f63e7c0d,Shaftesbury Town Council,approved,2012-06-27T14:55:24.397121,,,True,local-authorities,active,organization,,,,,,,,,,,
sheffield-primary-care-trust,7454f6bf-47f2-45bc-b6c1-cad27bb12b52,Sheffield Primary Care Trust,approved,2012-06-27T14:53:29.253992,,,True,national-health-service,active,organization,,,,,,,,,,,
shropshire-community-health-nhs-trust,e50610c2-5cd8-41aa-8a65-5c3db79024fb,Shropshire Community Health NHS Trust,approved,2012-06-27T14:55:08.222149,,,True,national-health-service,active,organization,,,,,,,,,,,
shropshire-county-primary-care-trust,ccc7a1d4-1b33-4699-99fd-444ec33c97d7,Shropshire County Primary Care Trust,approved,2012-06-27T14:53:30.020158,,,True,national-health-service,active,organization,,,,,,,,,,,
society-of-information-technology-management,6e3c4798-293c-41fa-8ed4-7de2c982facf,Society of Information Technology Management,approved,2012-06-27T14:48:58.302768,,,True,,active,organization,SOCITM,,,,,,,,,,
solent-nhs-trust,dfba8148-39ab-4c8e-8fa7-296c17453127,Solent NHS Trust,approved,2012-06-27T14:54:45.336799,,,True,national-health-service,active,organization,,,,,,,,,,,
solihull-metropolitan-borough-council,e2a946c9-5b4d-46d2-8b7d-52baa1c9e8f7,Solihull Metropolitan Borough Council,approved,2012-06-27T14:49:28.465028,,,True,local-authorities,active,organization,SMBC,,,,,,,,,,
solihull-nhs-care-trust,4e30ed08-965a-4f58-9f03-b1bc8c27ca89,Solihull NHS Care Trust,approved,2012-06-27T14:53:30.745891,,,True,national-health-service,active,organization,,,,,,,,,,,
solihull-primary-care-trust,13d1ae71-c2cd-4705-8cd2-fda644fdf411,Solihull Primary Care Trust,approved,2012-06-27T14:55:09.902324,,,True,national-health-service,active,organization,,,,,,,,,,,
south-birmingham-primary-care-trust,5270e0ef-98c9-4a20-b59d-e266babc1e85,South Birmingham Primary Care Trust,approved,2012-06-27T14:50:29.220870,,,True,national-health-service,active,organization,,,,,,,,,,,
south-central-ambulance-service-nhs-trust,d7abf0d3-1137-4665-acde-f811ba96f5d7,South Central Ambulance Service NHS Trust,approved,2012-06-27T14:53:31.502717,,,True,national-health-service,active,organization,,,,,,,,,,,
south-central-strategic-health-authority,2af28c3e-c4bb-43c6-b9b4-586c3dd15282,South Central Strategic Health Authority,approved,2012-06-27T14:53:32.278463,,,True,national-health-service,active,organization,,,,,,,,,,,
south-east-coast-ambulance-service,73afd125-26ea-491f-885f-e1006d091d1e,South East Coast Ambulance Service,approved,2012-06-27T14:53:33.006013,,,True,national-health-service,active,organization,,,,,,,,,,,
south-east-essex-primary-care-trust,8e516c71-5d05-4849-bbbe-843fd01a60fd,South East Essex Primary Care Trust,approved,2012-06-27T14:49:52.723240,,,True,national-health-service,active,organization,,,,,,,,,,,
south-gloucestershire-council,70623734-6311-4d72-831b-2da1a48bea65,South Gloucestershire Council,approved,2012-06-27T14:48:53.823731,,,True,local-authorities,active,organization,S. Glos. C,,,,,,,,,,
south-holland-district-council,fa53315d-fdf9-4d88-ba33-6273207ca699,South Holland District Council,approved,2012-06-27T14:50:07.643490,,,True,local-authorities,active,organization,SHDC,,info@sholland.gov.uk,South Holland District Council contact,,,,,,South Holland District Council,http://www.sholland.gov.uk
south-northamptonshire-council,618a13d1-7395-448d-a18a-c7364266646c,South Northamptonshire Council,approved,2012-06-27T14:50:02.782151,,,True,local-authorities,active,organization,SNC,,beth.baines@southnorthants.gov.uk,South Northamptonshire District Council contact,,,,,,South Northamptonshire District Council,http://www.southnorthants.gov.uk
south-ribble-borough-council,bc53e516-3b42-4cd5-8ac7-22e7454307cf,South Ribble Borough Council,approved,2012-06-27T14:50:16.950405,,,True,local-authorities,active,organization,SRBC,,,,,,,,,,
south-staffordshire-and-shropshire-healthcare-nhs-foundation-trust,599ff549-049b-4341-8b3b-27db5466885e,South Staffordshire and Shropshire Healthcare NHS Foundation Trust,approved,2012-06-27T14:53:33.735332,,,True,national-health-service,active,organization,,,,,,,,,,,
south-staffordshire-council,5b23011b-d0b2-43b4-a9a8-fecd822f15e3,South Staffordshire Council,approved,2012-06-27T14:49:35.095664,,,True,local-authorities,active,organization,SSC,,,,,,,,,,
south-tyneside-primary-care-trust,21a26344-7cb8-4619-9ae9-d4c46bf05de2,South Tyneside Primary Care Trust,approved,2012-06-27T14:53:34.469795,,,True,national-health-service,active,organization,,,,,,,,,,,
south-warwickshire-nhs-foundation-trust,15d2bccf-6c9e-4b57-94b1-f261ee72d860,South Warwickshire NHS Foundation Trust,approved,2012-06-27T14:53:35.200736,,,True,national-health-service,active,organization,,,,,,,,,,,
south-west-essex-pct,7ac27539-165d-462f-b2f4-d33050501892,South West Essex PCT,approved,2012-06-27T14:55:26.176924,,,True,national-health-service,active,organization,,,,,,,,,,,
south-west-london-and-st-georges-mental-health-nhs-trust,0db7327d-baa1-4811-80f7-b27dc7c53c0f,South West London and St George's Mental Health NHS Trust,approved,2012-06-27T14:53:35.933367,,,True,national-health-service,active,organization,,,,,,,,,,,
south-west-yorkshire-partnership-nhs-foundation-trust,5ac0a61e-4d13-4c92-b2c7-ba297219d494,South West Yorkshire Partnership NHS Foundation Trust,approved,2012-06-27T14:54:18.097775,,,True,national-health-service,active,organization,,,,,,,,,,,
southampton-city-council,c40949a1-5b52-4df5-bce1-01edfc06a900,Southampton City Council,approved,2012-06-27T14:50:17.378774,,,True,local-authorities,active,organization,SCC,,,,,,,,,,
southampton-city-primary-care-tust,93294069-f734-48d7-8d29-b5c58edec9cc,Southampton City Primary Care Tust,approved,2012-06-27T14:49:37.658614,,,True,national-health-service,active,organization,SCPCT,,,,,,,,,,
southampton-university-hospitals-nhs-trust,2592ccbd-e22d-4671-a52a-19455869d630,Southampton University Hospitals NHS Trust,approved,2012-06-27T14:49:45.183339,,,True,national-health-service,active,organization,,,,,,,,,,,
southern-health-nhs-foundation-trust,f3914b96-2a8e-49c6-b8c5-68cb7b5aa47f,Southern Health NHS Foundation Trust,approved,2012-06-27T14:55:07.500805,,,True,national-health-service,active,organization,,,,,,,,,,,
southport-and-ormskirk-hospital-nhs-trust,208bbf13-6a38-42d3-9079-5038f71adb56,Southport and Ormskirk Hospital NHS Trust,approved,2012-06-27T14:53:36.727233,,,True,national-health-service,active,organization,,,,,,,,,,,
southwark-primary-care-trust,cf5e0e6f-cf60-4b81-81bd-5199ad444051,Southwark Primary Care Trust,approved,2012-06-27T14:53:37.458477,,,True,national-health-service,active,organization,,,,,,,,,,,
spikes-cavell-analytic-ltd,c067351b-cc1e-4536-b3f1-3b678c180417,Spikes Cavell Analytic Ltd,approved,2012-06-27T14:48:56.976483,,,True,private-sector,active,organization,Spikes Cavell,,,,,,,,,,
sport-england,7d0eebae-a81a-4c54-ae38-d2af8b5c2fab,Sport England,approved,2012-06-27T14:49:27.977214,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
st-albans-city-and-district-council,6e4da6c0-51a5-4fe1-a689-503bfb20c232,St Albans City and District Council,approved,2012-06-27T14:49:00.043157,,,True,local-authorities,active,organization,St Albans DC,,,,,,,,,,
st-austell-town-council,974c2469-c62b-4fbb-8294-ed49ec851fd5,St Austell Town Council,approved,2012-06-27T14:55:12.798037,,,True,local-authorities,active,organization,,,,,,,,,,,
st-edmundsbury-borough-council,6fbaa420-832b-483d-a6b5-6b8c77baedc3,St Edmundsbury Borough Council,approved,2012-06-27T14:55:30.408992,,,True,local-authorities,active,organization,,,,,,,,,,,
